doi	section	n_itc	study_number	questions	answer
10.1080/10428194.2021.1913144	results	2	NA	covariates_yn	Yes
10.1080/10428194.2021.1913144	results	2	NA	covariates_n	12
10.1080/10428194.2021.1913144	results	2	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1080/10428194.2021.1913144	results	2	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2021.1913144	results	2	NA	contrast_effect_unadjusted_value	NA
10.1080/10428194.2021.1913144	results	2	NA	contrast_effect_unadjusted_pvalci	NA
10.1080/10428194.2021.1913144	results	2	NA	contrast_effect_adjusted_value	0.92
10.1080/10428194.2021.1913144	results	2	NA	contrast_effect_adjusted_pvalci	0.83
10.1080/10428194.2021.1913144	results	2	NA	adjustment_geographical	No
10.1080/10428194.2021.1913144	results	2	NA	ss_total_ipd	NA
10.1080/10428194.2021.1913144	results	2	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2021.1913144	results	2	NA	ss_total_nonipd	NA
10.1080/10428194.2021.1913144	results	2	NA	ss_anchor_nonipd	NA
10.1080/10428194.2021.1913144	results	2	NA	ss_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	2	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	2	NA	effect_cutoff	1
10.1080/10428194.2021.1913144	results	2	NA	adjusted_pval	0.83
10.1080/10428194.2021.1913144	results	2	NA	adjusted_num_pval	0.83
10.1080/10428194.2021.1913144	results	2	NA	adjusted_significant	FALSE
10.1080/10428194.2021.1913144	results	3	NA	contrast_effect_type	HR
10.1080/10428194.2021.1913144	results	3	NA	direction_benefit	inferior
10.1080/10428194.2021.1913144	results	3	NA	ss_ttt_nonipd	113
10.1080/10428194.2021.1913144	results	3	NA	ss_ttt_ipd	113
10.1080/10428194.2021.1913144	results	3	NA	ss_adjusted_ttt_ipd	97
10.1080/10428194.2021.1913144	results	3	NA	weights_yn	Yes, mentions that the weights distribution has been studied, but weights distribution not reported
10.1080/10428194.2021.1913144	results	3	NA	covariates_yn	Yes
10.1080/10428194.2021.1913144	results	3	NA	covariates_n	12
10.1080/10428194.2021.1913144	results	3	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1080/10428194.2021.1913144	results	3	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2021.1913144	results	3	NA	contrast_effect_unadjusted_value	NA
10.1080/10428194.2021.1913144	results	3	NA	contrast_effect_unadjusted_pvalci	NA
10.1080/10428194.2021.1913144	results	3	NA	contrast_effect_adjusted_value	0.55
10.1080/10428194.2021.1913144	results	3	NA	contrast_effect_adjusted_pvalci	0.11
10.1080/10428194.2021.1913144	results	3	NA	adjustment_geographical	No
10.1080/10428194.2021.1913144	results	3	NA	ss_total_ipd	NA
10.1080/10428194.2021.1913144	results	3	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2021.1913144	results	3	NA	ss_total_nonipd	NA
10.1080/10428194.2021.1913144	results	3	NA	ss_anchor_nonipd	NA
10.1080/10428194.2021.1913144	results	3	NA	ss_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	3	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	3	NA	effect_cutoff	1
10.1080/10428194.2021.1913144	results	3	NA	adjusted_pval	0.11
10.1080/10428194.2021.1913144	results	3	NA	adjusted_num_pval	0.11
10.1080/10428194.2021.1913144	results	3	NA	adjusted_significant	FALSE
10.1080/10428194.2021.1913144	results	4	NA	contrast_effect_type	HR
10.1080/10428194.2021.1913144	results	4	NA	direction_benefit	inferior
10.1080/10428194.2021.1913144	results	4	NA	ss_ttt_nonipd	113
10.1080/10428194.2021.1913144	results	4	NA	ss_ttt_ipd	114
10.1080/10428194.2021.1913144	results	4	NA	ss_adjusted_ttt_ipd	97
10.1080/10428194.2021.1913144	results	4	NA	weights_yn	Yes, mentions that the weights distribution has been studied, but weights distribution not reported
10.1080/10428194.2021.1913144	results	4	NA	covariates_yn	Yes
10.1080/10428194.2021.1913144	results	4	NA	covariates_n	12
10.1080/10428194.2021.1913144	results	4	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1080/10428194.2021.1913144	results	4	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2021.1913144	results	4	NA	contrast_effect_unadjusted_value	NA
10.1080/10428194.2021.1913144	results	4	NA	contrast_effect_unadjusted_pvalci	NA
10.1080/10428194.2021.1913144	results	4	NA	contrast_effect_adjusted_value	0.53
10.1080/10428194.2021.1913144	results	4	NA	contrast_effect_adjusted_pvalci	0.08
10.1080/10428194.2021.1913144	results	4	NA	adjustment_geographical	No
10.1080/10428194.2021.1913144	results	4	NA	ss_total_ipd	NA
10.1080/10428194.2021.1913144	results	4	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2021.1913144	results	4	NA	ss_total_nonipd	NA
10.1080/10428194.2021.1913144	results	4	NA	ss_anchor_nonipd	NA
10.1080/10428194.2021.1913144	results	4	NA	ss_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	4	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	4	NA	effect_cutoff	1
10.1080/10428194.2021.1913144	results	4	NA	adjusted_pval	0.08
10.1080/10428194.2021.1913144	results	4	NA	adjusted_num_pval	0.08
10.1080/10428194.2021.1913144	results	4	NA	adjusted_significant	FALSE
10.1080/10428194.2021.1913144	results	5	NA	contrast_effect_type	HR
10.1080/10428194.2021.1913144	results	5	NA	direction_benefit	inferior
10.1080/10428194.2021.1913144	results	5	NA	ss_ttt_nonipd	216
10.1080/10428194.2021.1913144	results	5	NA	ss_ttt_ipd	83
10.1080/10428194.2021.1913144	results	5	NA	ss_adjusted_ttt_ipd	43
10.1080/10428194.2021.1913144	results	5	NA	weights_yn	Yes, mentions that the weights distribution has been studied, but weights distribution not reported
10.1080/10428194.2021.1913144	results	5	NA	covariates_yn	Yes
10.1080/10428194.2021.1913144	results	5	NA	covariates_n	12
10.1080/10428194.2021.1913144	results	5	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1080/10428194.2021.1913144	results	5	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2021.1913144	results	5	NA	contrast_effect_unadjusted_value	NA
10.1080/10428194.2021.1913144	results	5	NA	contrast_effect_unadjusted_pvalci	NA
10.1080/10428194.2021.1913144	results	5	NA	contrast_effect_adjusted_value	0.78
10.1080/10428194.2021.1913144	results	5	NA	contrast_effect_adjusted_pvalci	0.57
10.1080/10428194.2021.1913144	results	5	NA	adjustment_geographical	No
10.1080/10428194.2021.1913144	results	5	NA	ss_total_ipd	NA
10.1080/10428194.2021.1913144	results	5	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2021.1913144	results	5	NA	ss_total_nonipd	NA
10.1080/10428194.2021.1913144	results	5	NA	ss_anchor_nonipd	NA
10.1080/10428194.2021.1913144	results	5	NA	ss_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	5	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	5	NA	effect_cutoff	1
10.1080/10428194.2021.1913144	results	5	NA	adjusted_pval	0.57
10.1080/10428194.2021.1913144	results	5	NA	adjusted_num_pval	0.57
10.1080/10428194.2021.1913144	results	5	NA	adjusted_significant	FALSE
10.1080/10428194.2021.1913144	results	6	NA	contrast_effect_type	HR
10.1080/10428194.2021.1913144	results	6	NA	direction_benefit	inferior
10.1080/10428194.2021.1913144	results	6	NA	ss_ttt_nonipd	216
10.1080/10428194.2021.1913144	results	6	NA	ss_ttt_ipd	96
10.1080/10428194.2021.1913144	results	6	NA	ss_adjusted_ttt_ipd	51
10.1080/10428194.2021.1913144	results	6	NA	weights_yn	Yes, mentions that the weights distribution has been studied, but weights distribution not reported
10.1080/10428194.2021.1913144	results	6	NA	covariates_yn	Yes
10.1080/10428194.2021.1913144	results	6	NA	covariates_n	12
10.1080/10428194.2021.1913144	results	6	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1080/10428194.2021.1913144	results	6	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2021.1913144	results	6	NA	contrast_effect_unadjusted_value	NA
10.1080/10428194.2021.1913144	results	6	NA	contrast_effect_unadjusted_pvalci	NA
10.1080/10428194.2021.1913144	results	6	NA	contrast_effect_adjusted_value	1.24
10.1080/10428194.2021.1913144	results	6	NA	contrast_effect_adjusted_pvalci	0.59
10.1080/10428194.2021.1913144	results	6	NA	adjustment_geographical	No
10.1080/10428194.2021.1913144	results	6	NA	ss_total_ipd	NA
10.1080/10428194.2021.1913144	results	6	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2021.1913144	results	6	NA	ss_total_nonipd	NA
10.1080/10428194.2021.1913144	results	6	NA	ss_anchor_nonipd	NA
10.1080/10428194.2021.1913144	results	6	NA	ss_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	6	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2021.1913144	results	6	NA	effect_cutoff	1
10.1080/10428194.2021.1913144	results	6	NA	adjusted_pval	0.59
10.1080/10428194.2021.1913144	results	6	NA	adjusted_num_pval	0.59
10.1080/10428194.2021.1913144	results	6	NA	adjusted_significant	FALSE
10.1080/10428194.2021.1913144	study_information	NA	1	ipd_yn	Yes
10.1080/10428194.2021.1913144	study_information	NA	1	ct_yn	Yes
10.1080/10428194.2021.1913144	study_information	NA	1	nct	NCT02475681
10.1080/10428194.2021.1913144	study_information	NA	1	country_study	international
10.1080/10428194.2021.1913144	study_information	NA	1	ct_phase	3
10.1080/10428194.2021.1913144	study_information	NA	1	ct_arms	2 or more
10.1080/10428194.2021.1913144	study_information	NA	2	ipd_yn	No
10.1080/10428194.2021.1913144	study_information	NA	2	ct_yn	Yes
10.1080/10428194.2021.1913144	study_information	NA	2	nct	NCT01722487
10.1080/10428194.2021.1913144	study_information	NA	2	country_study	international
10.1080/10428194.2021.1913144	study_information	NA	2	ct_phase	3
10.1080/10428194.2021.1913144	study_information	NA	2	ct_arms	2 or more
10.1080/10428194.2021.1913144	study_information	NA	3	ipd_yn	No
10.1080/10428194.2021.1913144	study_information	NA	3	ct_yn	Yes
10.1080/10428194.2021.1913144	study_information	NA	3	nct	NCT02264574
10.1080/10428194.2021.1913144	study_information	NA	3	country_study	international
10.1080/10428194.2021.1913144	study_information	NA	3	ct_phase	3
10.1080/10428194.2021.1913144	study_information	NA	3	ct_arms	2 or more
10.1080/10428194.2021.1913144	study_information	NA	4	ipd_yn	No
10.1080/10428194.2021.1913144	study_information	NA	4	ct_yn	Yes
10.1080/10428194.2021.1913144	study_information	NA	4	nct	NCT02242942
10.1080/10428194.2021.1913144	study_information	NA	4	country_study	international
10.1080/10428194.2021.1913144	study_information	NA	4	ct_phase	3
10.1080/10428194.2021.1913144	study_information	NA	4	ct_arms	2 or more
10.1080/10428194.2021.2010069	general_information	NA	NA	condition_name	relapsed or refractory large b-cell lymphomas
10.1080/10428194.2021.2010069	general_information	NA	NA	country_first_author	usa
10.1080/10428194.2021.2010069	general_information	NA	NA	country_last_author	netherlands
10.1080/10428194.2021.2010069	general_information	NA	NA	positions	Academic, Pharmaceutical Industry, Private Data Analysis Company
10.1080/10428194.2021.2010069	general_information	NA	NA	methodologist_yn	Yes
10.1080/10428194.2021.2010069	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1080/10428194.2021.2010069	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1080/10428194.2021.2010069	general_information	NA	NA	systematic_review_yn	No
10.1080/10428194.2021.2010069	methodology	1	NA	outcome_name	overall response rate
10.1080/10428194.2021.2010069	methodology	1	NA	outcome_short_name	Overall Response Rate
10.1080/10428194.2021.2010069	methodology	1	NA	outcome_variable_type	Binary (eg rates)
10.1080/10428194.2021.2010069	methodology	1	NA	treatment_name_ipd	tisagenlecleucel
10.1080/10428194.2021.2010069	methodology	1	NA	studies_number_ipd	1
10.1080/10428194.2021.2010069	methodology	1	NA	treatment_name_nonipd	lisocabtagene
10.1080/10428194.2021.2010069	methodology	1	NA	studies_number_nonipd	2
10.1080/10428194.2021.2010069	methodology	1	NA	paic_type	MAIC
10.1080/10428194.2021.2010069	methodology	1	NA	anchored_yn	No
10.1080/10428194.2021.2010069	methodology	1	NA	paic_form	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2021.2010069	methodology	1	NA	primary_outcome_yn	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/10428194.2021.2010069	methodology	1	NA	variables_selection_justification	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion), Literature based (clinically or methodologically relevant to adjust on these variables based on the literature search conducted for this specific purpose)
10.1080/10428194.2021.2010069	methodology	1	NA	pf_yn	Yes
10.1080/10428194.2021.2010069	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2021.2010069	methodology	1	NA	adjustment_model_details_yn	No
10.1080/10428194.2021.2010069	methodology	1	NA	scale_choice_yn	No
10.1080/10428194.2021.2010069	results	1	NA	contrast_effect_type	Rate difference
10.1080/10428194.2021.2010069	results	1	NA	direction_benefit	superior
10.1080/10428194.2021.2010069	results	1	NA	ss_ttt_nonipd	256
10.1080/10428194.2021.2010069	results	1	NA	ss_ttt_ipd	106
10.1080/10428194.2021.2010069	results	1	NA	ss_adjusted_ttt_ipd	29
10.1080/10428194.2021.2010069	results	1	NA	weights_yn	Not mentioned
10.1080/10428194.2021.2010069	results	1	NA	covariates_yn	Yes
10.1080/10428194.2021.2010069	results	1	NA	covariates_n	12
10.1080/10428194.2021.2010069	results	1	NA	covariates_names	Age, Sex, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison)
10.1080/10428194.2021.2010069	results	1	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2021.2010069	results	1	NA	contrast_effect_unadjusted_value	-15.50
10.1080/10428194.2021.2010069	results	1	NA	contrast_effect_unadjusted_pvalci	<0.01
10.1080/10428194.2021.2010069	results	1	NA	contrast_effect_adjusted_value	-9.70
10.1080/10428194.2021.2010069	results	1	NA	contrast_effect_adjusted_pvalci	0.07
10.1080/10428194.2021.2010069	results	1	NA	adjustment_geographical	NA
10.1080/10428194.2021.2010069	results	1	NA	ss_total_ipd	NA
10.1080/10428194.2021.2010069	results	1	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2021.2010069	results	1	NA	ss_total_nonipd	NA
10.1080/10428194.2021.2010069	results	1	NA	ss_anchor_nonipd	NA
10.1080/10428194.2021.2010069	results	1	NA	ss_anchor_ipd	NA
10.1080/10428194.2021.2010069	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2021.2010069	results	1	NA	effect_cutoff	0
10.1080/10428194.2021.2010069	results	1	NA	unadjusted_pval	<0.01
10.1080/10428194.2021.2010069	results	1	NA	unadjusted_significant	TRUE
10.1080/10428194.2021.2010069	results	1	NA	adjusted_pval	0.07
10.1080/10428194.2021.2010069	results	1	NA	adjusted_num_pval	0.07
10.1080/10428194.2021.2010069	results	1	NA	adjusted_significant	FALSE
10.1080/10428194.2021.2010069	study_information	NA	1	ipd_yn	Yes
10.1080/10428194.2021.2010069	study_information	NA	1	ct_yn	Yes
10.1080/10428194.2021.2010069	study_information	NA	1	nct	NCT02445248
10.1080/10428194.2021.2010069	study_information	NA	1	country_study	international
10.1080/10428194.2021.2010069	study_information	NA	1	ct_phase	2
10.1080/10428194.2021.2010069	study_information	NA	1	ct_arms	1
10.1080/10428194.2021.2010069	study_information	NA	2	ipd_yn	No
10.1080/10428194.2021.2010069	study_information	NA	2	ct_yn	Yes
10.1080/10428194.2021.2010069	study_information	NA	2	nct	NCT02631044
10.1080/10428194.2021.2010069	study_information	NA	2	country_study	usa
10.1080/10428194.2021.2010069	study_information	NA	2	ct_phase	1
10.1080/10428194.2021.2010069	study_information	NA	2	ct_arms	1
10.1080/10428194.2022.2047962	general_information	NA	NA	condition_name	multiple myeloma
10.1080/10428194.2022.2047962	general_information	NA	NA	country_first_author	germany
10.1080/10428194.2022.2047962	general_information	NA	NA	country_last_author	usa
10.1080/10428194.2022.2047962	general_information	NA	NA	positions	Academic, Pharmaceutical Industry
10.1080/10428194.2022.2047962	general_information	NA	NA	methodologist_yn	Yes
10.1080/10428194.2022.2047962	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1080/10428194.2022.2047962	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1080/10428194.2022.2047962	general_information	NA	NA	systematic_review_yn	Yes
10.1080/10428194.2022.2047962	methodology	1	NA	outcome_name	progression-free survival
10.1080/10428194.2022.2047962	methodology	1	NA	outcome_short_name	Progression-free Survival
10.1080/10428194.2022.2047962	methodology	1	NA	outcome_variable_type	Time-to-event
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_ipd	carfizomib + dexamethasone+daratumumab
10.1080/10428194.2022.2047962	methodology	1	NA	studies_number_ipd	1
10.1080/10428194.2022.2047962	methodology	1	NA	treatment_name_nonipd	daratumumab + velcade+dexamethasone
10.1080/10428194.2022.2047962	methodology	1	NA	studies_number_nonipd	2
10.1080/10428194.2022.2047962	methodology	1	NA	paic_type	MAIC
10.1080/10428194.2022.2047962	methodology	1	NA	anchored_yn	No
10.1080/10428194.2022.2047962	methodology	1	NA	paic_form	Simple (ie treatments effects extracted from two studies)
10.1080/10428194.2022.2047962	methodology	1	NA	primary_outcome_yn	Yes
10.1080/10428194.2022.2047962	methodology	1	NA	variables_selection_justification	A priori expert-knowledge (clinically or methodologically relevant to adjust on these variables based on experts/clinicians opinion)
10.1080/10428194.2022.2047962	methodology	1	NA	pf_yn	Yes
10.1080/10428194.2022.2047962	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/10428194.2022.2047962	methodology	1	NA	adjustment_model_details_yn	No
10.1080/10428194.2022.2047962	methodology	1	NA	scale_choice_yn	No
10.1080/10428194.2022.2047962	results	1	NA	contrast_effect_type	HR
10.1080/10428194.2022.2047962	results	1	NA	direction_benefit	inferior
10.1080/10428194.2022.2047962	results	1	NA	ss_ttt_nonipd	251
10.1080/10428194.2022.2047962	results	1	NA	ss_ttt_ipd	198
10.1080/10428194.2022.2047962	results	1	NA	ss_adjusted_ttt_ipd	82
10.1080/10428194.2022.2047962	results	1	NA	weights_yn	Not mentioned
10.1080/10428194.2022.2047962	results	1	NA	covariates_yn	Yes
10.1080/10428194.2022.2047962	results	1	NA	covariates_n	10
10.1080/10428194.2022.2047962	results	1	NA	covariates_names	Age, Disease severity/disease history (ie past conditions or symptoms directly related to the disease of interest, eg history of venous thromboembolism in sickle cell disease), Performance score (ECOG PS, Karnofsky, Lansky, OMS, Ranson, ...), Past treatments for the disease of interest, Comorbidities and medical history (beside pathology/disease of interest in the comparison), Other(s)
10.1080/10428194.2022.2047962	results	1	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/10428194.2022.2047962	results	1	NA	contrast_effect_unadjusted_value	0.54
10.1080/10428194.2022.2047962	results	1	NA	contrast_effect_unadjusted_pvalci	[0.41;0.70]
10.1080/10428194.2022.2047962	results	1	NA	contrast_effect_adjusted_value	0.64
10.1080/10428194.2022.2047962	results	1	NA	contrast_effect_adjusted_pvalci	[0.46;0.90]
10.1080/10428194.2022.2047962	results	1	NA	adjustment_geographical	No
10.1080/10428194.2022.2047962	results	1	NA	ss_total_ipd	NA
10.1080/10428194.2022.2047962	results	1	NA	ss_adjusted_total_ipd	NA
10.1080/10428194.2022.2047962	results	1	NA	ss_total_nonipd	NA
10.1080/10428194.2022.2047962	results	1	NA	ss_anchor_nonipd	NA
10.1080/10428194.2022.2047962	results	1	NA	ss_anchor_ipd	NA
10.1080/10428194.2022.2047962	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1080/10428194.2022.2047962	results	1	NA	effect_cutoff	1
10.1080/10428194.2022.2047962	results	1	NA	unadjusted_lb_ci	0.41
10.1080/10428194.2022.2047962	results	1	NA	unadjusted_ub_ci	0.7
10.1080/10428194.2022.2047962	results	1	NA	unadjusted_significant	TRUE
10.1080/10428194.2022.2047962	results	1	NA	adjusted_lb_ci	0.46
10.1080/10428194.2022.2047962	results	1	NA	adjusted_ub_ci	0.9
10.1080/10428194.2022.2047962	results	1	NA	adjusted_significant	TRUE
10.1080/10428194.2022.2047962	study_information	NA	1	ipd_yn	Yes
10.1080/10428194.2022.2047962	study_information	NA	1	ct_yn	Yes
10.1080/10428194.2022.2047962	study_information	NA	1	nct	NCT03158688
10.1080/10428194.2022.2047962	study_information	NA	1	country_study	international
10.1080/10428194.2022.2047962	study_information	NA	1	ct_phase	3
10.1080/10428194.2022.2047962	study_information	NA	1	ct_arms	2 or more
10.1080/10428194.2022.2047962	study_information	NA	2	ipd_yn	No
10.1080/10428194.2022.2047962	study_information	NA	2	ct_yn	Yes
10.1080/10428194.2022.2047962	study_information	NA	2	nct	NCT02136134
10.1080/10428194.2022.2047962	study_information	NA	2	country_study	international
10.1080/10428194.2022.2047962	study_information	NA	2	ct_phase	3
10.1080/10428194.2022.2047962	study_information	NA	2	ct_arms	2 or more
10.1080/13696998.2018.1443111	general_information	NA	NA	condition_name	(ALK)-positive metastatic non-small cell lung cancer
10.1080/13696998.2018.1443111	general_information	NA	NA	country_first_author	usa
10.1080/13696998.2018.1443111	general_information	NA	NA	country_last_author	usa
10.1080/13696998.2018.1443111	general_information	NA	NA	positions	Pharmaceutical Industry, Private Data Analysis Company
10.1080/13696998.2018.1443111	general_information	NA	NA	methodologist_yn	Yes
10.1080/13696998.2018.1443111	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1080/13696998.2018.1443111	general_information	NA	NA	pharmaceutical_ties_yn	Yes
10.1080/13696998.2018.1443111	general_information	NA	NA	systematic_review_yn	No
10.1080/13696998.2018.1443111	methodology	1	NA	outcome_name	progression-free survival
10.1080/13696998.2018.1443111	methodology	1	NA	outcome_short_name	Progression-free Survival
10.1080/13696998.2018.1443111	methodology	1	NA	outcome_variable_type	Time-to-event
10.1080/13696998.2018.1443111	methodology	1	NA	treatment_name_ipd	ceritinib
10.1080/13696998.2018.1443111	methodology	1	NA	studies_number_ipd	1
10.1080/13696998.2018.1443111	methodology	1	NA	treatment_name_nonipd	crizotinib
10.1080/13696998.2018.1443111	methodology	1	NA	studies_number_nonipd	2
10.1080/13696998.2018.1443111	methodology	1	NA	paic_type	MAIC
10.1080/13696998.2018.1443111	methodology	1	NA	anchored_yn	No
10.1080/13696998.2018.1443111	methodology	1	NA	paic_form	Simple (ie treatments effects extracted from two studies)
10.1080/13696998.2018.1443111	methodology	1	NA	primary_outcome_yn	No primary outcome defined, or multiple primary outcomes without any clear distinction between them
10.1080/13696998.2018.1443111	methodology	1	NA	variables_selection_justification	Nothing mentioned, not reported
10.1080/13696998.2018.1443111	methodology	1	NA	pf_yn	No discussion (in the main text) of the status of prognostic factors of the variables
10.1080/13696998.2018.1443111	methodology	1	NA	tem_yn	No discussion (in the main text) of the status of treatment-effect modifiers of the variables
10.1080/13696998.2018.1443111	methodology	1	NA	adjustment_model_details_yn	No
10.1080/13696998.2018.1443111	methodology	1	NA	scale_choice_yn	No
10.1080/13696998.2018.1443111	results	1	NA	contrast_effect_type	HR
10.1080/13696998.2018.1443111	results	1	NA	direction_benefit	inferior
10.1080/13696998.2018.1443111	results	1	NA	ss_ttt_nonipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_ttt_ipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_adjusted_ttt_ipd	NA
10.1080/13696998.2018.1443111	results	1	NA	weights_yn	Not mentioned
10.1080/13696998.2018.1443111	results	1	NA	covariates_yn	No
10.1080/13696998.2018.1443111	results	1	NA	covariates_n	NA
10.1080/13696998.2018.1443111	results	1	NA	covariates_names	NA
10.1080/13696998.2018.1443111	results	1	NA	contrast_effect_direction	Numerator if ratio, or left side if difference
10.1080/13696998.2018.1443111	results	1	NA	contrast_effect_unadjusted_value	NA
10.1080/13696998.2018.1443111	results	1	NA	contrast_effect_unadjusted_pvalci	NA
10.1080/13696998.2018.1443111	results	1	NA	contrast_effect_adjusted_value	0.64
10.1080/13696998.2018.1443111	results	1	NA	contrast_effect_adjusted_pvalci	[0.47;0.87]
10.1080/13696998.2018.1443111	results	1	NA	adjustment_geographical	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_total_ipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_adjusted_total_ipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_total_nonipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_anchor_nonipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_anchor_ipd	NA
10.1080/13696998.2018.1443111	results	1	NA	ss_adjusted_anchor_ipd	NA
10.1080/13696998.2018.1443111	results	1	NA	effect_cutoff	1
10.1080/13696998.2018.1443111	results	1	NA	adjusted_lb_ci	0.47
10.1080/13696998.2018.1443111	results	1	NA	adjusted_ub_ci	0.87
10.1080/13696998.2018.1443111	results	1	NA	adjusted_significant	TRUE
10.1080/13696998.2018.1443111	study_information	NA	1	ipd_yn	Yes
10.1080/13696998.2018.1443111	study_information	NA	1	ct_yn	Yes
10.1080/13696998.2018.1443111	study_information	NA	1	nct	NCT01828099
10.1080/13696998.2018.1443111	study_information	NA	1	country_study	international
10.1080/13696998.2018.1443111	study_information	NA	1	ct_phase	3
10.1080/13696998.2018.1443111	study_information	NA	1	ct_arms	2 or more
10.1080/13696998.2018.1443111	study_information	NA	2	ipd_yn	No
10.1080/13696998.2018.1443111	study_information	NA	2	ct_yn	Yes
10.1080/13696998.2018.1443111	study_information	NA	2	nct	NCT01154140
10.1080/13696998.2018.1443111	study_information	NA	2	country_study	international
10.1080/13696998.2018.1443111	study_information	NA	2	ct_phase	3
10.1080/13696998.2018.1443111	study_information	NA	2	ct_arms	2 or more
10.1080/13696998.2020.1722139	general_information	NA	NA	condition_name	plaque psoriasis
10.1080/13696998.2020.1722139	general_information	NA	NA	country_first_author	usa
10.1080/13696998.2020.1722139	general_information	NA	NA	country_last_author	usa
10.1080/13696998.2020.1722139	general_information	NA	NA	positions	Academic, Pharmaceutical Industry
10.1080/13696998.2020.1722139	general_information	NA	NA	methodologist_yn	Not mentioned
10.1080/13696998.2020.1722139	general_information	NA	NA	funding_source	Pharmaceutical Industry
10.1080/13696998.2020.1722139	general_information	NA	NA	pharmaceutical_ties_yn	Yes
